LAU_ID,LAU_NAME,Anio,Vehiculos_Oficial,Indice_Conectividad,Poblacion_Est
32010,Beade,2010,217,3.79,350
32011,Beariz,2010,564,33.3,911
32012,"Blancos, Os",2010,427,28.31,689
32014,"Bola, A",2010,634,20.78,1023
32016,Calvos de Randín,2010,405,58.19,654
32017,Carballeda de Valdeorras,2010,835,132.51,1348
32018,Carballeda de Avia,2010,725,27.55,1170
32019,"Carballiño, O",2010,8317,32.41,13416
32020,Cartelle,2010,1497,56.12,2415
32021,Castrelo do Val,2010,590,72.58,953
32022,Castrelo de Miño,2010,798,23.66,1288
32023,Castro Caldelas,2010,732,52.13,1182
32026,Coles,2010,1894,22.71,3055
32027,Cortegada,2010,611,15.99,986
32028,Cualedro,2010,955,70.08,1541
32029,Chandrexa de Queixa,2010,296,102.1,478
32030,Entrimo,2010,658,50.27,1062
32031,Esgos,2010,654,22.48,1056
32033,Gomesende,2010,393,16.83,635
32036,Xunqueira de Ambía,2010,812,35.81,1311
32037,Xunqueira de Espadanedo,2010,409,16.46,660
32038,Larouco,2010,263,14.06,425
32039,Laza,2010,695,128.51,1122
32040,Leiro,2010,883,22.71,1425
32041,Lobeira,2010,456,40.99,736
32042,Lobios,2010,1069,100.19,1725
32043,Maceda,2010,1733,60.68,2796
32045,Maside,2010,1634,23.85,2636
50272,Utebo,2010,11270,10.57,18179
50273,Valdehorna,2010,18,4.47,30
50274,Val de San Martín,2010,37,15.09,60
50275,Valmadrid,2010,75,30.09,121
50276,Valpalmas,2010,79,23.27,129
50277,Valtorres,2010,44,1.94,72
50280,Vera de Moncayo,2010,187,16.39,303
50281,Vierlas,2010,50,1.57,81
50282,"Vilueña, La",2010,38,5.02,62
50283,Villadoz,2010,49,10.02,80
50284,Villafeliche,2010,87,13.33,141
50285,Villafranca de Ebro,2010,499,37.97,806
50286,Villalba de Perejil,2010,53,7.77,87
50287,Villalengua,2010,171,23.85,276
50288,Villanueva de Gállego,2010,2863,45.24,4619
50290,Villanueva de Huerva,2010,231,46.42,374
50292,Villarreal de Huerva,2010,163,16.09,264
50294,Villarroya del Campo,2010,42,10.01,68
50295,Vistabella,2010,30,12.84,49
50296,"Zaida, La",2010,260,10.26,420
50297,Zaragoza,2010,407509,580.26,657274
50298,Zuera,2010,5147,197.95,8302
50901,Biel,2010,97,76.85,158
50902,Marracos,2010,51,9.95,83
50903,Villamayor de Gállego,2010,1706,53.32,2752
52001,Melilla,2010,50937,8.3,82158
41048,Guadalcanal,2010,1517,163.72,2448
41049,Guillena,2010,8183,135.19,13199
41050,Herrera,2010,3900,31.87,6291
41051,Huévar del Aljarafe,2010,1962,34.26,3165
41053,Lebrija,2010,16519,223.57,26645
41054,Lora de Estepa,2010,529,10.75,854
41056,"Luisiana, La",2010,2749,25.59,4434
41058,Mairena del Alcor,2010,14395,41.66,23218
41059,Mairena del Aljarafe,2010,28309,10.42,45661
41060,Marchena,2010,11502,225.49,18553
41061,Marinaleda,2010,1540,14.78,2485
41062,Martín de la Jara,2010,1575,29.36,2541
41064,Montellano,2010,4170,69.53,6727
41066,"Navas de la Concepción, Las",2010,907,37.74,1463
41067,Olivares,2010,5635,27.17,9089
41068,Osuna,2010,10377,352.93,16738
41069,"Palacios y Villafranca, Los",2010,23057,65.16,37190
41070,Palomares del Río,2010,5457,7.81,8803
41071,Paradas,2010,4068,65.43,6562
41072,Pedrera,2010,3060,36.1,4937
41073,"Pedroso, El",2010,1223,186.97,1974
41074,Peñaflor,2010,2174,49.37,3508
41076,Pruna,2010,1528,59.93,2465
41077,"Puebla de Cazalla, La",2010,6484,113.06,10459
41079,"Puebla del Río, La",2010,7062,223.2,11391
41080,"Real de la Jara, El",2010,907,93.73,1463
41081,"Rinconada, La",2010,23937,82.53,38609
41082,"Roda de Andalucía, La",2010,2510,45.74,4049
41083,"Ronquillo, El",2010,855,45.49,1380
41084,"Rubio, El",2010,1975,12.39,3186
41086,San Juan de Aznalfarache,2010,13516,2.44,21800
41087,Sanlúcar la Mayor,2010,8436,80.73,13608
41089,Santiponce,2010,5115,4.99,8250
41091,Sevilla,2010,407638,84.56,657481
41092,Tocina,2010,5612,9.29,9052
41093,Tomares,2010,15188,3.07,24497
41094,Umbrete,2010,5583,7.4,9005
41096,Valencina de la Concepción,2010,4791,14.93,7728
41097,Villamanrique de la Condesa,2010,2763,34.35,4457
41098,Villanueva del Ariscal,2010,4077,2.79,6576
41099,Villanueva del Río y Minas,2010,2949,89.82,4757
41101,Villaverde del Río,2010,4585,24.5,7396
41102,"Viso del Alcor, El",2010,11476,12.05,18510
41901,Cañada Rosal,2010,2021,15.39,3261
41903,"Cuervo de Sevilla, El",2010,5147,18.14,8303
32048,"Mezquita, A",2010,600,62.01,969
32049,Montederramo,2010,411,80.77,663
32052,Nogueira de Ramuín,2010,1238,58.54,1997
32053,Oímbra,2010,1026,42.66,1655
32054,Ourense,2010,62076,50.51,100123
46102,Quart de Poblet,2010,15252,11.74,24601
46103,Quartell,2010,1005,1.9,1622
46104,Quatretonda,2010,1318,25.94,2126
46106,Chelva,2010,993,113.29,1602
46108,Chera,2010,288,29.56,465
46110,Xirivella,2010,18372,3.06,29633
46111,Chiva,2010,10052,106.21,16214
46112,Chulilla,2010,407,36.77,657
46113,Daimús,2010,2026,1.87,3269
46114,Domeño,2010,406,40.79,656
46115,Dos Aguas,2010,204,72.07,330
46118,Enguera,2010,2925,144.13,4719
46119,"Énova, l'",2010,546,4.55,881
46120,Estivella,2010,952,12.47,1536
46121,Estubeny,2010,67,3.77,109
46122,Faura,2010,2161,0.97,3486
46124,Fontanars dels Alforins,2010,565,44.43,912
46125,Fortaleny,2010,598,2.72,966
46128,"Font de la Figuera, la",2010,1213,50.4,1958
46129,Fuenterrobles,2010,409,29.4,661
46130,Gavarda,2010,631,4.74,1018
46131,Gandia,2010,46423,36.26,74877
46132,"Genovés, el",2010,1653,9.03,2667
46133,Gestalgar,2010,339,41.41,548
46135,Godella,2010,8014,5.0,12926
46136,Godelleta,2010,2484,22.3,4008
46137,"Granja de la Costera, la",2010,173,0.44,280
46138,Guadasséquies,2010,287,1.94,463
46139,Guadassuar,2010,3541,21.05,5712
46141,Higueruelas,2010,311,11.18,502
46142,Jalance,2010,482,56.33,779
46144,Jarafuel,2010,455,61.33,735
46145,Xàtiva,2010,17863,45.72,28812
46146,Xeresa,2010,1344,10.03,2168
46147,Llíria,2010,14701,135.78,23712
46148,Loriguilla,2010,1292,43.15,2085
41904,"Palmar de Troya, El",2010,1383,19.6,2231
42001,Abejar,2010,224,13.91,362
42003,Adradas,2010,40,39.69,65
42004,Ágreda,2010,1818,98.16,2933
42006,Alconaba,2010,118,31.09,191
42008,Alcubilla de las Peñas,2010,34,50.44,55
42010,Aldealices,2010,12,3.61,20
42011,Aldealpozo,2010,11,6.52,19
42012,Aldealseñor,2010,14,5.2,24
42013,Aldehuela de Periáñez,2010,19,15.29,32
42014,"Aldehuelas, Las",2010,36,21.95,59
42015,Alentisque,2010,14,18.85,24
42017,Almajano,2010,106,5.9,171
42018,Almaluez,2010,75,93.92,122
42020,Almazán,2010,3230,99.2,5210
42022,Almenar de Soria,2010,135,63.03,218
42023,Alpanseque,2010,31,31.94,50
42024,Arancón,2010,48,45.53,78
42025,Arcos de Jalón,2010,907,263.03,1463
42026,Arenillas,2010,27,17.46,45
42027,Arévalo de la Sierra,2010,43,23.61,70
42028,Ausejo de la Sierra,2010,65,11.78,106
42029,Baraona,2010,77,68.5,125
42032,Bayubas de Abajo,2010,89,26.16,144
42033,Bayubas de Arriba,2010,36,11.97,59
42034,Beratón,2010,27,24.02,44
42035,Berlanga de Duero,2010,510,131.04,823
42036,Blacos,2010,24,10.27,39
42037,Bliecos,2010,15,9.16,25
42038,Borjabad,2010,17,13.26,28
42041,Buberos,2010,16,10.59,26
44179,Peñarroya de Tastavins,2010,262,49.47,423
44180,Peracense,2010,43,16.88,70
44181,Peralejos,2010,50,20.97,82
44182,Perales del Alfambra,2010,158,61.91,255
44183,Pitarque,2010,38,31.79,62
44185,"Pobo, El",2010,60,37.42,98
44187,"Portellada, La",2010,143,12.69,231
44189,Pozondón,2010,31,38.82,51
44190,Pozuel del Campo,2010,39,16.46,63
44191,"Puebla de Híjar, La",2010,544,36.18,878
44192,"Puebla de Valverde, La",2010,280,167.8,453
44195,Rillo,2010,57,31.3,93
44196,Riodeva,2010,78,20.32,126
44198,Royuela,2010,137,19.29,221
44199,Rubiales,2010,24,15.68,40
44200,Rubielos de la Cérida,2010,17,37.92,28
44201,Rubielos de Mora,2010,375,37.94,605
44203,Salcedillo,2010,5,8.44,9
44204,Saldón,2010,12,16.22,20
44207,San Martín del Río,2010,80,9.74,130
44208,Santa Cruz de Nogueras,2010,13,8.58,22
44209,Santa Eulalia,2010,603,48.19,973
44210,Sarrión,2010,711,83.54,1148
44211,Segura de los Baños,2010,24,31.7,39
44212,Seno,2010,24,10.44,39
44213,Singra,2010,47,21.57,76
44215,Terriente,2010,122,28.35,198
44216,Teruel,2010,21541,262.37,34744
44217,Toril y Masegoso,2010,19,17.66,31
44220,Torralba de los Sisones,2010,87,26.53,141
44221,Torrecilla de Alcañiz,2010,262,15.86,424
44222,Torrecilla del Rebollar,2010,74,37.56,120
44223,Torre de Arcas,2010,48,20.08,78
26004,Ajamil de Cameros,2010,53,38.52,87
26008,Aldeanueva de Ebro,2010,1634,23.26,2636
26009,Alesanco,2010,282,10.2,455
26010,Alesón,2010,58,3.83,94
26011,Alfaro,2010,5850,115.34,9437
26012,Almarza de Cameros,2010,22,15.86,37
26013,Anguciana,2010,258,2.99,417
26014,Anguiano,2010,295,53.98,477
26015,Arenzana de Abajo,2010,150,5.0,242
26016,Arenzana de Arriba,2010,19,3.41,31
26019,Arrúbal,2010,352,4.53,568
26020,Ausejo,2010,474,33.62,766
20048,Larraul,2010,152,3.48,246
20049,Lazkao,2010,3563,6.79,5747
20051,Legazpi,2010,4962,24.92,8004
20053,Lezo,2010,3583,5.11,5780
20054,Lizartza,2010,379,7.36,612
20055,Arrasate,2010,13004,19.69,20975
20057,Mutiloa,2010,155,5.1,251
20058,Olaberria,2010,545,4.13,880
20059,Oñati,2010,6880,63.96,11098
20060,Orexa,2010,64,3.43,104
20061,Orio,2010,3647,5.84,5883
20062,Ormaiztegi,2010,730,4.03,1178
20064,Pasaia,2010,9575,6.75,15444
20066,Errezil,2010,347,19.32,560
20067,Errenteria,2010,23316,19.23,37607
20068,Leintz-Gatzaga,2010,115,8.72,186
20069,Donostia,2010,112094,36.29,180798
20070,Segura,2010,870,5.5,1404
20071,Tolosa,2010,11943,22.28,19263
20072,Urnieta,2010,3691,13.34,5954
20073,Usurbil,2010,3777,15.25,6093
20075,Villabona,2010,3462,10.57,5585
20076,Ordizia,2010,6303,3.37,10167
20077,Urretxu,2010,4011,4.59,6470
20080,Zumarraga,2010,5755,10.97,9283
20081,Zumaia,2010,6070,6.71,9791
20901,Mendaro,2010,1195,15.11,1929
20902,Lasarte-Oria,2010,11381,3.58,18357
20904,Baliarrain,2010,88,1.59,143
20905,Orendain,2010,142,3.75,230
20906,Altzaga,2010,102,1.48,166
21001,Alájar,2010,466,24.67,752
21002,Aljaraque,2010,13303,20.15,21458
21003,"Almendro, El",2010,505,101.25,815
21004,Almonaster la Real,2010,1063,191.24,1716
21005,Almonte,2010,15342,511.94,24746
21006,Alosno,2010,2375,113.79,3832
21007,Aracena,2010,4976,109.91,8026
44224,Torre de las Arcas,2010,13,20.99,22
44225,Torre del Compte,2010,68,11.4,111
44227,Torre los Negros,2010,44,17.34,71
44228,Torremocha de Jiloca,2010,65,20.07,105
44229,Torres de Albarracín,2010,113,16.75,183
44230,Torrevelilla,2010,100,19.79,162
44231,Torrijas,2010,21,33.46,34
44234,Tramacastiel,2010,36,27.46,59
44236,Tronchón,2010,35,32.74,58
44237,Urrea de Gaén,2010,266,24.42,430
44238,Utrillas,2010,1839,23.73,2967
44239,Valacloche,2010,14,8.09,24
44240,Valbona,2010,114,24.21,184
44241,Valdealgorfa,2010,350,27.94,565
44243,Valdecuenca,2010,17,10.22,29
44244,Valdelinares,2010,47,31.96,77
44245,Valdeltormo,2010,184,9.46,298
44246,Valderrobres,2010,1497,73.84,2415
44247,Valjunquera,2010,196,24.85,317
44250,Veguillas de la Sierra,2010,11,7.51,19
44251,Villafranca del Campo,2010,179,39.56,289
44252,Villahermosa del Campo,2010,55,11.22,90
44256,Villanueva del Rebollar de la S,2010,26,11.21,42
44257,Villar del Cobo,2010,96,31.9,156
44258,Villar del Salz,2010,36,22.47,59
44260,Villarluengo,2010,107,93.37,173
44261,Villarquemado,2010,517,33.57,835
44262,Villarroya de los Pinares,2010,99,39.14,161
44264,Villel,2010,195,50.61,316
44267,Vivel del Río Martín,2010,39,29.79,64
44268,"Zoma, La",2010,15,8.05,25
45001,Ajofrín,2010,1397,20.9,2254
45002,Alameda de la Sagra,2010,2476,19.66,3995
45003,Albarreal de Tajo,2010,439,24.66,709
45004,Alcabón,2010,453,4.77,731
45006,Alcaudete de la Jara,2010,983,92.93,1587
45008,Aldea en Cabo,2010,122,15.12,197
45009,Aldeanueva de Barbarroya,2010,271,54.57,438
45010,Aldeanueva de San Bartolomé,2010,244,20.49,395
45011,Almendral de la Cañada,2010,198,19.9,320
45012,Almonacid de Toledo,2010,551,56.81,890
45013,Almorox,2010,1426,38.39,2301
45014,Añover de Tajo,2010,3119,23.96,5031
45016,Argés,2010,4157,14.14,6705
45017,Azután,2010,173,12.79,280
45018,Barcience,2010,635,11.3,1025
18137,Montillana,2010,640,44.76,1033
18138,Moraleda de Zafayona,2010,1867,28.66,3012
18141,Murtas,2010,272,42.6,440
18143,Nigüelas,2010,729,18.41,1177
18146,Orce,2010,683,193.39,1102
18147,Órgiva,2010,3447,79.91,5561
18148,Otívar,2010,624,34.23,1007
18149,Villa de Otura,2010,4464,14.65,7201
18150,Padul,2010,5628,53.14,9079
18151,Pampaneira,2010,186,10.38,300
18153,Peligros,2010,6951,6.04,11212
18157,Pinos Genil,2010,951,8.32,1535
18158,Pinos Puente,2010,5775,55.36,9315
18159,Píñar,2010,660,74.84,1066
18161,Polícar,2010,164,3.18,266
18162,Polopos,2010,989,15.81,1596
18164,Puebla de Don Fadrique,2010,1321,311.31,2131
26022,Azofra,2010,123,7.01,199
26023,Badarán,2010,293,12.29,473
26024,Bañares,2010,119,17.53,193
26025,Baños de Rioja,2010,49,5.4,80
26026,Baños de Río Tobía,2010,958,10.46,1546
26027,Berceo,2010,82,9.01,133
26029,Bergasillas Bajera,2010,24,5.67,39
26031,Bobadilla,2010,57,2.74,93
26032,Brieva de Cameros,2010,25,26.82,41
26033,Briñas,2010,107,1.44,174
26034,Briones,2010,439,22.42,709
26036,Calahorra,2010,14910,55.73,24049
26037,Camprovín,2010,103,12.1,167
26039,Canillas de Río Tuerto,2010,29,2.09,48
26041,Cárdenas,2010,76,2.34,124
26042,Casalarreina,2010,631,4.84,1019
26043,Castañares de Rioja,2010,228,6.47,369
26044,Castroviejo,2010,38,12.14,62
26045,Cellorigo,2010,5,6.22,9
26046,Cenicero,2010,1236,18.96,1995
26047,Cervera del Río Alhama,2010,1357,90.83,2190
26048,Cidamón,2010,13,9.34,21
26049,Cihuri,2010,124,5.79,200
19272,Tordesilos,2010,55,27.21,90
19274,Torija,2010,1023,20.9,1650
19277,Torrecuadrada de Molina,2010,11,20.73,18
19278,Torrecuadradilla,2010,16,18.15,27
19279,Torre del Burgo,2010,298,2.91,482
19280,Torrejón del Rey,2010,3697,15.01,5963
19281,Torremocha de Jadraque,2010,11,6.15,19
19283,Torremocha del Pinar,2010,20,28.84,33
19285,Torrubia,2010,14,15.75,24
19286,Tórtola de Henares,2010,822,16.01,1326
19287,Tortuera,2010,101,48.85,163
19288,Tortuero,2010,11,25.71,19
19289,Traíd,2010,13,28.71,21
19290,Trijueque,2010,934,21.21,1507
19291,Trillo,2010,825,96.18,1331
19293,Uceda,2010,1877,27.83,3029
19294,Ujados,2010,14,6.37,24
19299,Valdeavellano,2010,63,14.15,102
19300,Valdeaveruelo,2010,719,10.37,1160
19301,Valdeconcha,2010,27,13.48,45
19302,Valdegrudas,2010,30,8.18,49
19303,Valdelcubo,2010,22,8.01,36
19304,Valdenuño Fernández,2010,199,14.74,321
19306,Valderrebollo,2010,19,8.44,31
19307,Valdesotos,2010,16,15.07,27
19309,Valhermoso,2010,13,16.42,22
19310,Valtablado del Río,2010,4,12.6,7
19311,Valverde de los Arroyos,2010,53,26.34,87
19314,Viana de Jadraque,2010,22,13.77,37
19317,Villanueva de Alcorón,2010,85,58.52,138
19318,Villanueva de Argecilla,2010,19,2.95,32
19319,Villanueva de la Torre,2010,3941,6.67,6357
19321,Villares de Jadraque,2010,29,9.97,48
19322,Villaseca de Henares,2010,14,9.62,24
19323,Villaseca de Uceda,2010,29,7.87,47
19324,Villel de Mesa,2010,97,21.93,157
19325,Viñuelas,2010,110,9.15,178
19327,Yebra,2010,295,33.6,476
19329,Yélamos de Abajo,2010,34,7.19,56
19330,Yélamos de Arriba,2010,50,10.78,81
19331,Yunquera de Henares,2010,2636,18.49,4252
19332,"Yunta, La",2010,56,33.12,91
19334,Zarzuela de Jadraque,2010,35,18.68,57
19335,Zorita de los Canes,2010,34,11.65,56
19901,Semillas,2010,16,27.55,27
20002,Aduna,2010,300,4.14,485
20003,Aizarnazabal,2010,458,3.9,740
20004,Albiztur,2010,193,7.76,312
20005,Alegia,2010,1053,4.57,1699
20006,Alkiza,2010,220,7.08,355
20007,Altzo,2010,265,5.8,429
20008,Amezketa,2010,558,12.25,900
20010,Anoeta,2010,1246,2.46,2010
20011,Antzuola,2010,1240,16.53,2000
18165,Pulianas,2010,3322,3.78,5359
18167,Purullena,2010,1386,12.78,2236
18170,Rubite,2010,248,16.97,400
18173,Salobreña,2010,7487,20.88,12076
18174,Santa Cruz del Comercio,2010,313,10.04,506
18175,Santa Fe,2010,9016,22.82,14542
18176,Soportújar,2010,172,8.4,278
18177,Sorvilán,2010,311,20.38,503
18178,Torre-Cardela,2010,440,9.02,711
18179,Torvizcón,2010,370,30.6,597
18182,Ugíjar,2010,1533,39.85,2474
18183,Válor,2010,409,34.82,661
18184,Vélez de Benaudalla,2010,1794,47.12,2895
18185,Ventas de Huelma,2010,390,25.23,630
18187,Villanueva de las Torres,2010,318,39.74,514
18188,Villanueva Mesía,2010,1195,6.66,1929
18189,Víznar,2010,597,7.72,964
18192,Zafarraya,2010,1322,42.03,2133
18902,"Valle, El",2010,567,15.38,915
18903,Nevada,2010,656,45.98,1059
18904,Alpujarra de la Sierra,2010,572,40.79,923
18905,"Gabias, Las",2010,13708,23.27,22110
18906,"Guájares, Los",2010,696,53.17,1123
18907,Valle del Zalabí,2010,1262,64.69,2037
18908,Villamena,2010,587,12.01,947
18909,Morelábor,2010,349,22.93,564
18912,Cuevas del Campo,2010,1079,57.53,1741
18913,Zagra,2010,517,6.74,834
18914,Valderrubio,2010,1225,3.29,1977
18915,Domingo Pérez de Granada,2010,503,28.97,812
18916,Torrenueva Costa,2010,1854,3.88,2991
19001,Abánades,2010,37,21.2,60
19002,Ablanque,2010,40,30.22,65
19003,Adobes,2010,17,18.51,28
19004,Alaminos,2010,36,11.33,59
19006,Albalate de Zorita,2010,677,31.74,1092
19007,Albares,2010,313,17.51,505
19008,Albendiego,2010,27,13.45,44
19009,Alcocer,2010,202,36.31,326
19010,Alcolea de las Peñas,2010,6,8.32,11
19011,Alcolea del Pinar,2010,197,67.45,318
19015,Aldeanueva de Guadalajara,2010,61,9.42,99
19017,Algora,2010,60,27.89,97
19019,Alique,2010,8,6.24,13
19020,Almadrones,2010,34,12.12,56
19021,Almoguera,2010,841,70.76,1358
19022,Almonacid de Zorita,2010,384,26.71,620
19023,Alocén,2010,94,10.57,152
19024,Alovera,2010,8019,8.23,12934
19027,Alustante,2010,80,54.73,130
19031,Angón,2010,3,8.76,6
19032,Anguita,2010,94,74.74,153
19034,Anquela del Pedregal,2010,15,21.25,25
19036,Aranzueque,2010,228,12.71,368
19037,Arbancón,2010,87,20.66,141
19038,Arbeteta,2010,11,36.47,18
19039,Argecilla,2010,42,24.05,68
19040,Armallones,2010,31,44.66,51
19041,Armuña de Tajuña,2010,162,12.27,262
19042,Arroyo de las Fraguas,2010,19,12.3,31
19043,Atanzón,2010,56,16.53,91
19044,Atienza,2010,261,61.85,422
19045,Auñón,2010,86,31.05,140
34042,Calzada de los Molinos,2010,184,15.4,297
34045,Capillas,2010,42,10.81,68
34046,Cardeñosa de Volpejera,2010,34,7.89,56
34048,Castil de Vela,2010,33,13.83,54
34049,Castrejón de la Peña,2010,197,63.3,318
34050,Castrillo de Don Juan,2010,109,28.83,177
34051,Castrillo de Onielo,2010,58,23.59,95
34053,Castromocho,2010,120,31.31,195
34055,Cervatos de la Cueza,2010,153,42.39,247
34056,Cervera de Pisuerga,2010,1347,194.41,2173
34058,Cevico Navero,2010,106,26.24,171
34059,Cisneros,2010,243,37.6,393
34060,Cobos de Cerrato,2010,78,27.26,127
34061,Collazos de Boedo,2010,63,12.35,102
34062,Congosto de Valdavia,2010,83,40.55,135
34063,Cordovilla la Real,2010,79,22.88,128
34066,Cubillas de Cerrato,2010,36,12.25,59
34067,Dehesa de Montejo,2010,78,25.87,126
34069,Dueñas,2010,1547,74.04,2496
34070,Espinosa de Cerrato,2010,73,26.87,118
34071,Espinosa de Villagonzalo,2010,101,22.58,163
34073,Fresno del Río,2010,106,26.22,171
34074,Frómista,2010,449,27.72,725
34076,Fuentes de Nava,2010,352,35.94,569
34077,Fuentes de Valdepero,2010,287,25.55,463
34079,Grijota,2010,1607,16.96,2592
34080,Guardo,2010,3365,37.41,5428
34081,Guaza de Campos,2010,33,18.71,54
34083,Herrera de Pisuerga,2010,1124,59.03,1813
34084,Herrera de Valdecañas,2010,89,16.25,145
34087,Hornillos de Cerrato,2010,101,20.88,164
34088,Husillos,2010,233,9.7,377
34091,Lagartos,2010,71,25.53,116
34092,Lantadilla,2010,167,17.2,270
34093,"Vid de Ojeda, La",2010,56,11.83,91
31017,Anue,2010,292,36.54,471
31018,Añorbe,2010,376,14.34,607
31019,Aoiz,2010,1765,8.07,2848
31020,Araitz,2010,314,23.07,507
31021,Aranarache,2010,41,2.2,67
31023,Aranguren,2010,7454,24.2,12024
31024,Arano,2010,65,8.02,105
31026,Aras,2010,88,10.56,142
31027,Arbizu,2010,668,8.67,1078
31028,Arce,2010,174,86.38,281
31030,Arellano,2010,95,9.95,154
31032,Arguedas,2010,1374,39.85,2217
31033,Aria,2010,29,4.92,47
31035,Armañanzas,2010,32,7.19,52
31036,Arróniz,2010,617,32.87,996
31037,Arruazu,2010,70,3.37,114
31038,Artajona,2010,1055,39.97,1702
31039,Artazu,2010,70,3.58,113
31041,Ayegui,2010,1505,5.72,2428
31042,Azagra,2010,2228,20.07,3595
31043,Azuelo,2010,21,5.95,35
31045,Barásoain,2010,359,8.28,580
31046,Barbarin,2010,27,4.9,44
31047,Bargota,2010,152,15.0,246
31048,Barillas,2010,154,1.72,249
31050,Baztan,2010,4658,221.01,7513
31051,Beire,2010,178,13.22,288
31052,Belascoáin,2010,81,3.57,132
31053,Berbinzana,2010,399,7.69,645
31055,Betelu,2010,222,4.27,359
31056,Biurrun-Olcoz,2010,146,9.32,236
31057,Buñuel,2010,1373,21.67,2215
31060,Burlada,2010,12404,1.26,20007
31061,"Busto, El",2010,31,4.12,51
31062,Cabanillas,2010,820,21.2,1324
31063,Cabredo,2010,44,7.09,71
31064,Cadreita,2010,1303,16.17,2102
31066,Cárcar,2010,682,24.06,1101
35023,Santa María de Guía de Gran C,2010,8324,25.3,13426
35025,Tejeda,2010,1099,61.84,1774
35026,Telde,2010,61512,59.99,99213
35027,Teror,2010,7644,15.37,12330
35028,Tías,2010,12688,38.26,20465
35029,Tinajo,2010,4006,80.99,6462
35030,Tuineje,2010,9551,164.43,15405
35031,Valsequillo de Gran Canaria,2010,5774,23.11,9314
35034,Yaiza,2010,10288,126.27,16594
36001,Arbo,2010,1596,25.4,2575
36002,Barro,2010,2183,22.38,3522
36003,Baiona,2010,7462,20.52,12036
36004,Bueu,2010,7100,18.35,11453
36005,Caldas de Reis,2010,5730,40.69,9242
36006,Cambados,2010,8206,13.93,13236
36007,Campo Lameiro,2010,1024,37.92,1653
36013,Covelo,2010,1525,80.16,2461
36014,Crecente,2010,1199,34.21,1934
36015,Cuntis,2010,2703,47.54,4361
36016,Dozón,2010,670,44.15,1082
36017,"Estrada, A",2010,11961,167.26,19292
36018,Forcarei,2010,1905,101.06,3073
36019,Fornelos de Montes,2010,1008,47.04,1626
36020,Agolada,2010,1381,88.05,2228
36023,"Guarda, A",2010,5969,12.22,9629
36024,Lalín,2010,12053,194.74,19441
36025,"Lama, A",2010,1514,66.54,2443
36026,Marín,2010,14419,21.82,23258
36027,Meaño,2010,3133,16.52,5054
36028,Meis,2010,2807,31.2,4529
36029,Moaña,2010,11507,20.87,18560
36030,Mondariz,2010,2655,49.07,4283
36032,Moraña,2010,2468,24.53,3982
